time,Actual Heading,AH (deg),Desired Heading
23.94660497,1.572564441,90.1013377,
23.9634769,1.572564441,90.1013377,
23.99125242,1.572564441,90.1013377,
24.01755357,1.572532553,90.09951068,
24.02993345,1.572532553,90.09951068,
24.07617068,1.572497801,90.09751951,
24.08074117,1.572497801,90.09751951,
24.14607525,1.572462881,90.09551874,
24.14731336,1.572462881,90.09551874,
24.18516994,1.572462881,90.09551874,
24.22177768,1.572433193,90.09381771,
24.23504853,1.572433193,90.09381771,
24.27955747,1.572400627,90.09195183,
24.28744912,1.572400627,90.09195183,
24.36071157,1.572367736,90.09006735,
24.3672924,1.572367736,90.09006735,
24.38709021,1.572367736,90.09006735,
24.44491982,1.572339643,90.08845769,
24.44617653,1.572339643,90.08845769,
24.50291371,1.572308893,90.08669589,
24.5046227,1.572308893,90.08669589,
24.58483768,1.572308893,90.08669589,
24.58911777,1.572277876,90.08491875,
24.58953333,1.572277876,90.08491875,
24.66371465,1.572251384,90.08340085,
24.66739225,1.572251384,90.08340085,
24.70898652,1.572227736,90.08204593,
24.71713567,1.572227736,90.08204593,
24.77784777,1.572205007,90.08074365,
24.79480147,1.572205007,90.08074365,
24.8042841,1.572205007,90.08074365,
24.85242295,1.57218196,90.07942317,
24.87072349,1.57218196,90.07942317,
24.90919709,1.572154682,90.07786025,
24.91245127,1.572154682,90.07786025,
24.97509933,1.572126679,90.07625576,
24.9812758,1.572126679,90.07625576,
24.98917985,1.572126679,90.07625576,
25.04379702,1.572102528,90.07487203,
25.04543662,1.572102528,90.07487203,
25.12249517,1.572076344,90.07337181,
25.12607574,1.572076344,90.07337181,
25.18444705,1.572076344,90.07337181,
25.19828844,1.572050154,90.07187119,
25.20504236,1.572050154,90.07187119,
25.27399039,1.572023403,90.07033848,
25.27498817,1.572023403,90.07033848,
25.33293438,1.571998054,90.06888611,
25.33488512,1.571998054,90.06888611,
25.40035391,1.571977268,90.06769517,
25.40190792,1.571977268,90.06769517,
25.41000795,1.571977268,90.06769517,
25.46837401,1.571954332,90.06638104,
25.46915627,1.571954332,90.06638104,
25.53594947,1.571930813,90.06503349,
25.53773689,1.571930813,90.06503349,
25.60094619,1.571910545,90.06387219,
25.60214925,1.571910545,90.06387219,
25.60534406,1.571910545,90.06387219,
25.65935349,1.571892455,90.06283575,
25.66108036,1.571892455,90.06283575,
25.73549557,1.571875122,90.06184264,
25.73662066,1.571875122,90.06184264,
25.78435802,1.571875122,90.06184264,
25.80451345,1.571857534,90.0608349,
25.80784726,1.571857534,90.0608349,
25.87918544,1.571836707,90.05964157,
25.88824487,1.571836707,90.05964157,
25.94715309,1.571815343,90.05841751,
25.94761634,1.571815343,90.05841751,
25.98579359,1.571815343,90.05841751,
26.01159859,1.571796902,90.05736092,
26.01996946,1.571796902,90.05736092,
26.06786895,1.5717769,90.05621492,
26.06905866,1.5717769,90.05621492,
26.12483048,1.571756902,90.05506908,
26.13139415,1.571756902,90.05506908,
26.18646669,1.571756902,90.05506908,
26.1926384,1.571739936,90.05409705,
26.19737339,1.571739936,90.05409705,
26.26868987,1.571721364,90.05303292,
26.27541161,1.571721364,90.05303292,
26.34304738,1.571702645,90.05196039,
26.34447718,1.571702645,90.05196039,
26.38632083,1.571702645,90.05196039,
26.41684175,1.571686654,90.05104421,
26.4201324,1.571686654,90.05104421,
26.50825405,1.571669124,90.0500398,
26.50912166,1.571669124,90.0500398,
26.57442451,1.571651435,90.04902626,
26.57875776,1.571651435,90.04902626,
26.59327936,1.571651435,90.04902626,
26.63455343,1.571636299,90.04815904,
26.63817215,1.571636299,90.04815904,
26.70920205,1.571619744,90.04721053,
26.71227121,1.571619744,90.04721053,
26.76999259,1.57160307,90.04625519,
26.77403426,1.57160307,90.04625519,
26.79268456,1.57160307,90.04625519,
26.84512901,1.571588857,90.04544082,
26.84619546,1.571588857,90.04544082,
26.89965296,1.571573261,90.04454723,
26.9089334,1.571573261,90.04454723,
26.97918916,1.571557518,90.04364521,
26.98153019,1.571557518,90.04364521,
26.98498011,1.571557518,90.04364521,
27.0597465,1.571544029,90.04287239,
27.06434202,1.571544029,90.04287239,
27.10686159,1.571529281,90.0420274,
27.10992599,1.571529281,90.0420274,
27.16088367,1.571514453,90.04117782,
27.1615231,1.571514453,90.04117782,
27.1850574,1.571514453,90.04117782,
27.2254889,1.571501872,90.04045696,
27.23121905,1.571501872,90.04045696,
27.30907297,1.57148809,90.03966729,
27.3100369,1.57148809,90.03966729,
27.3670814,1.571474171,90.0388698,
27.37149954,1.571474171,90.0388698,
27.38671565,1.571474171,90.0388698,
27.43087769,1.571462283,90.0381887,
27.49953651,1.571449247,90.03744177,
27.55958319,1.571433925,90.0365639,
27.62394047,1.571417641,90.03563089,
27.68708253,1.571400977,90.03467609,
27.75214052,1.571384158,90.03371245,
27.82418203,1.571367287,90.03274581,
27.88971853,1.571350396,90.03177804,
27.95108342,1.571333468,90.0308081,
28.00830197,1.571316472,90.02983431,
28.09214592,1.571299475,90.02886047,
28.16922283,1.571282522,90.02788914,
28.25119162,1.571265601,90.0269196,
28.33477354,1.571248712,90.02595197,
28.41281652,1.571231842,90.02498535,
28.46653605,1.571214966,90.02401843,
28.51816225,1.571198055,90.02304951,
28.59743881,1.57118116,90.0220815,
28.6879344,1.571164278,90.02111426,
28.80352736,1.571147414,90.02014803,
28.91342258,1.571130568,90.01918279,
28.98010111,1.571113735,90.01821836,
29.04192042,1.571096912,90.01725443,
29.10736489,1.571080101,90.01629128,
29.15801978,1.571063306,90.01532896,
29.20813775,1.571046524,90.01436742,
